original,tampered,region_hd,region_mr,region_verdict,global_phash_diff,md5_changed,sha256_changed,tamper_type,grid,threshold,is_actual_tampered,is_predicted_tampered,baseline_pred
00000116_028.png,crop_00000116_028.png,1958,1.0,Tampered,24,True,True,crop,8×8,1.0,True,True,True
00000116_029.png,crop_00000116_029.png,1908,1.0,Tampered,20,True,True,crop,8×8,1.0,True,True,True
00000116_030.png,crop_00000116_030.png,1904,1.0,Tampered,30,True,True,crop,8×8,1.0,True,True,True
00000116_031.png,crop_00000116_031.png,1884,1.0,Tampered,26,True,True,crop,8×8,1.0,True,True,True
00000116_032.png,crop_00000116_032.png,1934,1.0,Tampered,34,True,True,crop,8×8,1.0,True,True,True
00000116_033.png,crop_00000116_033.png,1940,1.0,Tampered,26,True,True,crop,8×8,1.0,True,True,True
00000116_034.png,crop_00000116_034.png,1972,1.0,Tampered,34,True,True,crop,8×8,1.0,True,True,True
00000116_035.png,crop_00000116_035.png,1846,1.0,Tampered,16,True,True,crop,8×8,1.0,True,True,True
00000116_036.png,crop_00000116_036.png,1878,1.0,Tampered,14,True,True,crop,8×8,1.0,True,True,True
00000116_037.png,crop_00000116_037.png,1878,1.0,Tampered,22,True,True,crop,8×8,1.0,True,True,True
00000116_038.png,crop_00000116_038.png,1982,1.0,Tampered,28,True,True,crop,8×8,1.0,True,True,True
00000116_039.png,crop_00000116_039.png,1930,1.0,Tampered,28,True,True,crop,8×8,1.0,True,True,True
00000116_040.png,crop_00000116_040.png,1954,1.0,Tampered,30,True,True,crop,8×8,1.0,True,True,True
00000117_000.png,crop_00000117_000.png,1886,1.0,Tampered,18,True,True,crop,8×8,1.0,True,True,True
00000117_001.png,crop_00000117_001.png,1956,1.0,Tampered,34,True,True,crop,8×8,1.0,True,True,True
00000118_000.png,crop_00000118_000.png,1932,1.0,Tampered,26,True,True,crop,8×8,1.0,True,True,True
00000118_001.png,crop_00000118_001.png,1932,1.0,Tampered,24,True,True,crop,8×8,1.0,True,True,True
00000118_002.png,crop_00000118_002.png,1904,1.0,Tampered,20,True,True,crop,8×8,1.0,True,True,True
00000118_003.png,crop_00000118_003.png,1920,1.0,Tampered,20,True,True,crop,8×8,1.0,True,True,True
00000118_004.png,crop_00000118_004.png,1924,1.0,Tampered,20,True,True,crop,8×8,1.0,True,True,True
00000118_005.png,crop_00000118_005.png,2008,1.0,Tampered,18,True,True,crop,8×8,1.0,True,True,True
00000001_000.png,blur_00000001_000.png,100,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000001_001.png,blur_00000001_001.png,110,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000001_002.png,blur_00000001_002.png,154,0.77,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000002_000.png,blur_00000002_000.png,120,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000003_000.png,blur_00000003_000.png,98,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000003_001.png,blur_00000003_001.png,126,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000003_002.png,blur_00000003_002.png,130,0.59,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000003_003.png,blur_00000003_003.png,118,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000003_004.png,blur_00000003_004.png,154,0.73,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000003_005.png,blur_00000003_005.png,98,0.56,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000003_006.png,blur_00000003_006.png,116,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000003_007.png,blur_00000003_007.png,118,0.7,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000004_000.png,blur_00000004_000.png,98,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000005_000.png,blur_00000005_000.png,126,0.72,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000005_001.png,blur_00000005_001.png,120,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000005_002.png,blur_00000005_002.png,94,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000005_003.png,blur_00000005_003.png,70,0.45,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000005_004.png,blur_00000005_004.png,84,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000005_005.png,blur_00000005_005.png,96,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000005_006.png,blur_00000005_006.png,102,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000005_007.png,blur_00000005_007.png,84,0.5,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000006_000.png,blur_00000006_000.png,130,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000007_000.png,blur_00000007_000.png,138,0.72,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000008_000.png,blur_00000008_000.png,68,0.5,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000008_001.png,blur_00000008_001.png,94,0.59,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000008_002.png,blur_00000008_002.png,88,0.52,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000009_000.png,blur_00000009_000.png,94,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000010_000.png,blur_00000010_000.png,100,0.53,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000011_000.png,blur_00000011_000.png,94,0.59,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000011_001.png,blur_00000011_001.png,124,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000011_002.png,blur_00000011_002.png,74,0.48,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000011_003.png,blur_00000011_003.png,112,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000011_004.png,blur_00000011_004.png,118,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000011_005.png,blur_00000011_005.png,168,0.75,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000011_006.png,blur_00000011_006.png,92,0.55,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000011_007.png,blur_00000011_007.png,86,0.53,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000011_008.png,blur_00000011_008.png,96,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000012_000.png,blur_00000012_000.png,100,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_000.png,blur_00000013_000.png,102,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_001.png,blur_00000013_001.png,122,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_002.png,blur_00000013_002.png,116,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_003.png,blur_00000013_003.png,116,0.75,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_004.png,blur_00000013_004.png,116,0.69,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000013_005.png,blur_00000013_005.png,118,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_006.png,blur_00000013_006.png,168,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_007.png,blur_00000013_007.png,122,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_008.png,blur_00000013_008.png,124,0.72,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_009.png,blur_00000013_009.png,136,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_010.png,blur_00000013_010.png,106,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_011.png,blur_00000013_011.png,142,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_012.png,blur_00000013_012.png,114,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_013.png,blur_00000013_013.png,120,0.64,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000013_014.png,blur_00000013_014.png,118,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_015.png,blur_00000013_015.png,128,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_016.png,blur_00000013_016.png,134,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_017.png,blur_00000013_017.png,116,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_018.png,blur_00000013_018.png,130,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_019.png,blur_00000013_019.png,104,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_020.png,blur_00000013_020.png,116,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_021.png,blur_00000013_021.png,102,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_022.png,blur_00000013_022.png,84,0.53,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_023.png,blur_00000013_023.png,112,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_024.png,blur_00000013_024.png,130,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_025.png,blur_00000013_025.png,114,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_026.png,blur_00000013_026.png,110,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_027.png,blur_00000013_027.png,128,0.73,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_028.png,blur_00000013_028.png,130,0.72,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_029.png,blur_00000013_029.png,108,0.66,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000013_030.png,blur_00000013_030.png,142,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_031.png,blur_00000013_031.png,128,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_032.png,blur_00000013_032.png,130,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_033.png,blur_00000013_033.png,68,0.44,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_034.png,blur_00000013_034.png,104,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_035.png,blur_00000013_035.png,86,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_036.png,blur_00000013_036.png,88,0.59,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_037.png,blur_00000013_037.png,90,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_038.png,blur_00000013_038.png,76,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_039.png,blur_00000013_039.png,102,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_040.png,blur_00000013_040.png,84,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_041.png,blur_00000013_041.png,92,0.53,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_042.png,blur_00000013_042.png,70,0.45,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_043.png,blur_00000013_043.png,92,0.59,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_044.png,blur_00000013_044.png,92,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_045.png,blur_00000013_045.png,90,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000013_046.png,blur_00000013_046.png,90,0.59,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000014_000.png,blur_00000014_000.png,94,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000015_000.png,blur_00000015_000.png,180,0.73,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000016_000.png,blur_00000016_000.png,96,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000017_000.png,blur_00000017_000.png,150,0.72,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000017_001.png,blur_00000017_001.png,158,0.75,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000017_002.png,blur_00000017_002.png,164,0.73,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000018_000.png,blur_00000018_000.png,142,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000019_000.png,blur_00000019_000.png,98,0.56,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000020_000.png,blur_00000020_000.png,106,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000020_001.png,blur_00000020_001.png,96,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000020_002.png,blur_00000020_002.png,112,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000021_000.png,blur_00000021_000.png,132,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000021_001.png,blur_00000021_001.png,102,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000022_000.png,blur_00000022_000.png,114,0.59,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000022_001.png,blur_00000022_001.png,86,0.53,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000023_000.png,blur_00000023_000.png,124,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000023_001.png,blur_00000023_001.png,176,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000023_002.png,blur_00000023_002.png,144,0.72,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000023_003.png,blur_00000023_003.png,150,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000023_004.png,blur_00000023_004.png,108,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000024_000.png,blur_00000024_000.png,126,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000025_000.png,blur_00000025_000.png,108,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000026_000.png,blur_00000026_000.png,96,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000027_000.png,blur_00000027_000.png,102,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000028_000.png,blur_00000028_000.png,130,0.73,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000029_000.png,blur_00000029_000.png,116,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000030_000.png,blur_00000030_000.png,106,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000030_001.png,blur_00000030_001.png,96,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000031_000.png,blur_00000031_000.png,96,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_000.png,blur_00000032_000.png,182,0.77,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_001.png,blur_00000032_001.png,186,0.72,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_002.png,blur_00000032_002.png,162,0.72,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_003.png,blur_00000032_003.png,190,0.84,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_004.png,blur_00000032_004.png,186,0.75,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_005.png,blur_00000032_005.png,218,0.75,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_006.png,blur_00000032_006.png,176,0.75,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_007.png,blur_00000032_007.png,196,0.81,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_008.png,blur_00000032_008.png,190,0.8,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000032_009.png,blur_00000032_009.png,194,0.8,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_010.png,blur_00000032_010.png,186,0.73,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_011.png,blur_00000032_011.png,198,0.78,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_012.png,blur_00000032_012.png,200,0.75,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_013.png,blur_00000032_013.png,190,0.83,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_014.png,blur_00000032_014.png,214,0.81,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_015.png,blur_00000032_015.png,188,0.75,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000032_016.png,blur_00000032_016.png,184,0.84,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_017.png,blur_00000032_017.png,154,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_018.png,blur_00000032_018.png,170,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_019.png,blur_00000032_019.png,166,0.73,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000032_020.png,blur_00000032_020.png,192,0.77,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_021.png,blur_00000032_021.png,208,0.78,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_022.png,blur_00000032_022.png,204,0.73,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_023.png,blur_00000032_023.png,180,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_024.png,blur_00000032_024.png,130,0.73,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_025.png,blur_00000032_025.png,174,0.78,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_026.png,blur_00000032_026.png,190,0.83,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_027.png,blur_00000032_027.png,174,0.83,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000032_028.png,blur_00000032_028.png,174,0.77,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_029.png,blur_00000032_029.png,144,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_030.png,blur_00000032_030.png,190,0.73,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_031.png,blur_00000032_031.png,190,0.86,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_032.png,blur_00000032_032.png,160,0.75,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_033.png,blur_00000032_033.png,154,0.69,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000032_034.png,blur_00000032_034.png,138,0.75,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_035.png,blur_00000032_035.png,152,0.75,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_036.png,blur_00000032_036.png,154,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_037.png,blur_00000032_037.png,170,0.78,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_038.png,blur_00000032_038.png,172,0.77,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_039.png,blur_00000032_039.png,174,0.77,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_040.png,blur_00000032_040.png,152,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_041.png,blur_00000032_041.png,190,0.81,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_042.png,blur_00000032_042.png,172,0.8,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_043.png,blur_00000032_043.png,132,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_044.png,blur_00000032_044.png,116,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_045.png,blur_00000032_045.png,206,0.86,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_046.png,blur_00000032_046.png,162,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_047.png,blur_00000032_047.png,176,0.78,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_048.png,blur_00000032_048.png,182,0.77,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_049.png,blur_00000032_049.png,190,0.78,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_050.png,blur_00000032_050.png,172,0.84,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_051.png,blur_00000032_051.png,144,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_052.png,blur_00000032_052.png,156,0.78,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_053.png,blur_00000032_053.png,162,0.78,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_054.png,blur_00000032_054.png,124,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_055.png,blur_00000032_055.png,112,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_056.png,blur_00000032_056.png,112,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_057.png,blur_00000032_057.png,142,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_058.png,blur_00000032_058.png,148,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_059.png,blur_00000032_059.png,142,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000032_060.png,blur_00000032_060.png,164,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000033_000.png,blur_00000033_000.png,90,0.56,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000034_000.png,blur_00000034_000.png,96,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000034_001.png,blur_00000034_001.png,92,0.5,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000035_000.png,blur_00000035_000.png,92,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000035_001.png,blur_00000035_001.png,94,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000036_000.png,blur_00000036_000.png,90,0.56,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000037_000.png,blur_00000037_000.png,102,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000038_000.png,blur_00000038_000.png,108,0.59,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000038_001.png,blur_00000038_001.png,88,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000038_002.png,blur_00000038_002.png,118,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000038_003.png,blur_00000038_003.png,134,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000038_004.png,blur_00000038_004.png,114,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000038_005.png,blur_00000038_005.png,116,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000038_006.png,blur_00000038_006.png,102,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000038_007.png,blur_00000038_007.png,114,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000039_000.png,blur_00000039_000.png,120,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000039_001.png,blur_00000039_001.png,72,0.39,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000039_002.png,blur_00000039_002.png,142,0.72,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000039_003.png,blur_00000039_003.png,94,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000039_004.png,blur_00000039_004.png,68,0.44,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000040_000.png,blur_00000040_000.png,102,0.56,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000040_001.png,blur_00000040_001.png,106,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000040_002.png,blur_00000040_002.png,178,0.83,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000040_003.png,blur_00000040_003.png,124,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000041_000.png,blur_00000041_000.png,84,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000041_001.png,blur_00000041_001.png,92,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000041_002.png,blur_00000041_002.png,84,0.53,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000041_003.png,blur_00000041_003.png,106,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000041_004.png,blur_00000041_004.png,78,0.56,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000041_005.png,blur_00000041_005.png,88,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000041_006.png,blur_00000041_006.png,86,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000042_000.png,blur_00000042_000.png,104,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000042_001.png,blur_00000042_001.png,92,0.53,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000042_002.png,blur_00000042_002.png,90,0.64,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000042_003.png,blur_00000042_003.png,102,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000042_004.png,blur_00000042_004.png,96,0.56,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000042_005.png,blur_00000042_005.png,92,0.53,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000042_006.png,blur_00000042_006.png,96,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000042_007.png,blur_00000042_007.png,100,0.59,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000042_008.png,blur_00000042_008.png,114,0.7,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000043_000.png,blur_00000043_000.png,88,0.53,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000044_000.png,blur_00000044_000.png,116,0.56,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000044_001.png,blur_00000044_001.png,102,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000044_002.png,blur_00000044_002.png,112,0.7,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000045_000.png,blur_00000045_000.png,110,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000046_000.png,blur_00000046_000.png,120,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000047_000.png,blur_00000047_000.png,156,0.72,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000047_001.png,blur_00000047_001.png,102,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000047_002.png,blur_00000047_002.png,92,0.53,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000047_003.png,blur_00000047_003.png,134,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000047_004.png,blur_00000047_004.png,114,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000047_005.png,blur_00000047_005.png,120,0.69,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000047_006.png,blur_00000047_006.png,116,0.56,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000047_007.png,blur_00000047_007.png,90,0.52,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000048_000.png,blur_00000048_000.png,102,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000049_000.png,blur_00000049_000.png,94,0.61,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000049_001.png,blur_00000049_001.png,74,0.48,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000049_002.png,blur_00000049_002.png,84,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000050_000.png,blur_00000050_000.png,126,0.67,Tampered,2,True,True,blur,8×8,1.0,True,True,True
00000050_001.png,blur_00000050_001.png,116,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000050_002.png,blur_00000050_002.png,112,0.66,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000050_003.png,blur_00000050_003.png,96,0.55,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000051_000.png,blur_00000051_000.png,90,0.56,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000052_000.png,blur_00000052_000.png,110,0.67,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000052_001.png,blur_00000052_001.png,110,0.62,Tampered,0,True,True,blur,8×8,1.0,True,True,True
00000053_000.png,blur_00000053_000.png,84,0.58,Tampered,0,True,True,blur,8×8,1.0,True,True,True
